Packet;Start Time;End Time;Data;End Delimiter;Valid;Packet Time
1106;-64,48979130804764;-64,48810289137828;43889;LF;1;0,0016884166693671432
1107;-64,47213930809221;-64,47044689142285;43889;LF;1;0,0016924166693570442
1108;-64,45448330813679;-64,45279489146742;43889;LF;1;0,0016884166693671432
1109;-64,43683130818135;-64,435138891512;43889;LF;1;0,0016924166693570442
1110;-64,41917530822593;-64,41748689155656;43889;LF;1;0,0016884166693671432
1111;-64,4015233082705;-64,39983489160113;43889;LF;1;0,0016884166693671432
1112;-64,38387130831507;-64,38217889164571;43889;LF;1;0,0016924166693570442
1113;-64,36621530835964;-64,36452689169028;43889;LF;1;0,0016884166693671432
1114;-64,34856330840421;-64,34687089173485;43889;LF;1;0,0016924166693570442
1115;-64,33090730844879;-64,32921889177942;43889;LF;1;0,0016884166693671432
1116;-64,31325530849335;-64,311562891824;43888;LF;1;0,0016924166693570442
1117;-64,29559930853793;-64,29391089186856;43888;LF;1;0,0016884166693671432
1118;-64,2779473085825;-64,27625489191314;43889;LF;1;0,0016924166693570442
1119;-64,26029130862707;-64,25860289195771;43889;LF;1;0,0016884166693671432
1120;-64,24263930867164;-64,24094689200228;43889;LF;1;0,0016924166693570442
1121;-64,22498330871622;-64,22329489204685;43888;LF;1;0,0016884166693671432
1122;-64,20733130876079;-64,20563889209143;43888;LF;1;0,0016924166693570442
1123;-64,18967530880536;-64,187986892136;43888;LF;1;0,0016884166693671432
1124;-64,17202330884993;-64,17033089218057;43889;LF;1;0,0016924166693570442
1125;-64,1543673088945;-64,15267889222514;43889;LF;1;0,0016884166693671432
1126;-64,13671530893907;-64,13502289226972;43889;LF;1;0,0016924166693570442
1127;-64,11905930898365;-64,11737089231428;43889;LF;1;0,0016884166693671432
1128;-64,10140730902822;-64,09971489235886;43889;LF;1;0,0016924166693570442
1129;-64,0837513090728;-64,08206289240343;43889;LF;1;0,0016884166693671432
1130;-64,06609930911736;-64,064406892448;43889;LF;1;0,0016924166693570442
1131;-64,04844330916194;-64,04675489249257;43888;LF;1;0,0016884166693671432
1132;-64,0307913092065;-64,02910289253714;43888;LF;1;0,0016884166693671432
1133;-64,01313930925107;-64,01144689258172;43888;LF;1;0,0016924166693570442
1134;-63,99548330929565;-63,99379489262628;43889;LF;1;0,0016884166693671432
1135;-63,97783130934022;-63,97613889267086;43889;LF;1;0,0016924166693570442
1136;-63,960175309384795;-63,95848689271543;43888;LF;1;0,0016884166693671432
1137;-63,94252330942936;-63,940830892760005;43888;LF;1;0,0016924166693570442
1138;-63,92486730947394;-63,92317889280457;43888;LF;1;0,0016884166693671432
1139;-63,907215309518506;-63,90552289284915;43888;LF;1;0,0016924166693570442
1140;-63,88955930956308;-63,887870892893716;43889;LF;1;0,0016884166693671432
1141;-63,87190730960765;-63,87021489293829;43888;LF;1;0,0016924166693570442
1142;-63,85425130965223;-63,85256289298286;43889;LF;1;0,0016884166693671432
1143;-63,836599309696794;-63,83490689302744;43888;LF;1;0,0016924166693570442
1144;-63,81894330974137;-63,817254893072004;43889;LF;1;0,0016884166693671432
1145;-63,80129130978594;-63,79959889311658;43889;LF;1;0,0016924166693570442
1146;-63,783635309830515;-63,78194689316115;43888;LF;1;0,0016884166693671432
1147;-63,76598330987508;-63,764290893205725;43888;LF;1;0,0016924166693570442
1148;-63,74832730991966;-63,74663889325029;43888;LF;1;0,0016884166693671432
1149;-63,73067530996423;-63,72898289329487;43888;LF;1;0,0016924166693570442
1150;-63,713019310008804;-63,711330893339436;43888;LF;1;0,0016884166693671432
1151;-63,69536731005337;-63,693674893384014;43888;LF;1;0,0016924166693570442
1152;-63,67771131009795;-63,67602289342858;43888;LF;1;0,0016884166693671432
1153;-63,660059310142515;-63,65837089347315;43888;LF;1;0,0016884166693671432
1154;-63,64240731018708;-63,640714893517725;43888;LF;1;0,0016924166693570442
1155;-63,62475131023166;-63,62306289356229;43889;LF;1;0,0016884166693671432
1156;-63,607099310276226;-63,60540689360687;43889;LF;1;0,0016924166693570442
1157;-63,5894433103208;-63,587754893651436;43889;LF;1;0,0016884166693671432
1158;-63,57179131036537;-63,57009889369601;43889;LF;1;0,0016924166693570442
1159;-63,55413531040995;-63,55244689374058;43889;LF;1;0,0016884166693671432
1160;-63,536483310454514;-63,53479089378516;43889;LF;1;0,0016924166693570442
1161;-63,51882731049909;-63,517138893829724;43888;LF;1;0,0016884166693671432
1162;-63,50117531054366;-63,4994828938743;43888;LF;1;0,0016924166693570442
1163;-63,483519310588235;-63,48183089391887;43888;LF;1;0,0016884166693671432
1164;-63,4658673106328;-63,464174893963445;43888;LF;1;0,0016924166693570442
1165;-63,44821131067738;-63,44652289400801;43888;LF;1;0,0016884166693671432
1166;-63,43055931072195;-63,42886689405259;43888;LF;1;0,0016924166693570442
1167;-63,412903310766524;-63,41121489409716;43889;LF;1;0,0016884166693671432
1168;-63,39525131081109;-63,393558894141734;43889;LF;1;0,0016924166693570442
1169;-63,37759531085567;-63,3759068941863;43889;LF;1;0,0016884166693671432
1170;-63,359943310900235;-63,35825089423088;43889;LF;1;0,0016924166693570442
1171;-63,34228731094481;-63,340598894275445;43889;LF;1;0,0016884166693671432
1172;-63,32463531098938;-63,32294289432002;43889;LF;1;0,0016924166693570442
1173;-63,306979311033956;-63,30529089436459;43889;LF;1;0,0016884166693671432
1174;-63,28932731107852;-63,287634894409166;43889;LF;1;0,0016924166693570442
1175;-63,27167531112309;-63,26998289445373;43888;LF;1;0,0016924166693570442
1176;-63,25401931116767;-63,2523308944983;43888;LF;1;0,0016884166693671432
1177;-63,236367311212234;-63,23467489454288;43889;LF;1;0,0016924166693570442
1178;-63,21871131125681;-63,217022894587444;43889;LF;1;0,0016884166693671432
1179;-63,20105931130138;-63,19936689463202;43889;LF;1;0,0016924166693570442
1180;-63,183403311345955;-63,18171489467659;43888;LF;1;0,0016884166693671432
1181;-63,16575131139052;-63,164058894721165;43888;LF;1;0,0016924166693570442
1182;-63,1480953114351;-63,14640689476573;43888;LF;1;0,0016884166693671432
1183;-63,13044331147967;-63,12875089481031;43888;LF;1;0,0016924166693570442
1184;-63,112787311524244;-63,11109889485488;43888;LF;1;0,0016884166693671432
1185;-63,09513531156881;-63,093442894899454;43889;LF;1;0,0016924166693570442
1186;-63,07747931161339;-63,07579089494402;43888;LF;1;0,0016884166693671432
1187;-63,059827311657955;-63,0581348949886;43888;LF;1;0,0016924166693570442
1188;-63,04217131170253;-63,040482895033165;43888;LF;1;0,0016884166693671432
1189;-63,0245193117471;-63,02282689507774;43888;LF;1;0,0016924166693570442
1190;-63,006863311791676;-63,00517489512231;43889;LF;1;0,0016884166693671432
1191;-62,98921131183624;-62,987518895166886;43888;LF;1;0,0016924166693570442
1192;-62,97155531188082;-62,96986689521145;43888;LF;1;0,0016884166693671432
1193;-62,95390331192539;-62,95221089525603;43889;LF;1;0,0016924166693570442
1194;-62,936247311969964;-62,9345588953006;43888;LF;1;0,0016884166693671432
1195;-62,91859531201453;-62,916902895345174;43888;LF;1;0,0016924166693570442
1196;-62,9009433120591;-62,89925089538974;43888;LF;1;0,0016924166693570442
1197;-62,883287312103676;-62,88159889543431;43888;LF;1;0,0016884166693671432
1198;-62,86563531214824;-62,863942895478885;43888;LF;1;0,0016924166693570442
1199;-62,84797931219282;-62,84629089552345;43888;LF;1;0,0016884166693671432
1200;-62,83032731223739;-62,82863489556803;43889;LF;1;0,0016924166693570442
1201;-62,812671312281964;-62,8109828956126;43888;LF;1;0,0016884166693671432
1202;-62,79501931232653;-62,793326895657174;43888;LF;1;0,0016924166693570442
1203;-62,77736331237111;-62,77567489570174;43888;LF;1;0,0016884166693671432
1204;-62,759711312415675;-62,75801889574632;43888;LF;1;0,0016924166693570442
1205;-62,74205531246025;-62,740366895790885;43889;LF;1;0,0016884166693671432
1206;-62,72440331250482;-62,72271089583546;43889;LF;1;0,0016924166693570442
1207;-62,706747312549396;-62,70505889588003;43888;LF;1;0,0016884166693671432
1208;-62,68909531259396;-62,687402895924606;43888;LF;1;0,0016924166693570442
1209;-62,67143931263854;-62,66975089596917;43888;LF;1;0,0016884166693671432
1210;-62,65378731268311;-62,65209489601375;43889;LF;1;0,0016924166693570442
1211;-62,636131312727684;-62,63444289605832;43888;LF;1;0,0016884166693671432
1212;-62,61847931277225;-62,616786896102894;43888;LF;1;0,0016924166693570442
1213;-62,60082331281683;-62,59913489614746;43888;LF;1;0,0016884166693671432
1214;-62,583171312861396;-62,58147889619204;43888;LF;1;0,0016924166693570442
1215;-62,56551531290597;-62,563826896236606;43888;LF;1;0,0016884166693671432
1216;-62,54786331295054;-62,54617089628118;43888;LF;1;0,0016924166693570442
1217;-62,53021131299511;-62,52851889632575;43888;LF;1;0,0016924166693570442
1218;-62,512555313039684;-62,51086689637032;43888;LF;1;0,0016884166693671432
1219;-62,49490331308425;-62,493210896414894;43888;LF;1;0,0016924166693570442
1220;-62,47724731312883;-62,47555889645946;43888;LF;1;0,0016884166693671432
1221;-62,459595313173395;-62,45790289650404;43888;LF;1;0,0016924166693570442
1222;-62,44193931321797;-62,440250896548605;43889;LF;1;0,0016884166693671432
1223;-62,42428731326254;-62,42259489659318;43889;LF;1;0,0016924166693570442
1224;-62,406631313307116;-62,40494289663775;43889;LF;1;0,0016884166693671432
1225;-62,38897931335168;-62,387286896682326;43889;LF;1;0,0016924166693570442
1226;-62,37132331339626;-62,36963489672689;43889;LF;1;0,0016884166693671432
1227;-62,35367131344083;-62,35197889677147;43889;LF;1;0,0016924166693570442
1228;-62,336015313485404;-62,33432689681604;43888;LF;1;0,0016884166693671432
1229;-62,31836331352997;-62,316670896860614;43888;LF;1;0,0016924166693570442
1230;-62,30070731357455;-62,29901889690518;43888;LF;1;0,0016884166693671432
1231;-62,283055313619116;-62,28136289694976;43888;LF;1;0,0016924166693570442
1232;-62,26539931366369;-62,263710896994326;43889;LF;1;0,0016884166693671432
1233;-62,24774731370826;-62,2460548970389;43889;LF;1;0,0016924166693570442
1234;-62,23009131375284;-62,22840289708347;43889;LF;1;0,0016884166693671432
1235;-62,212439313797404;-62,21074689712805;43888;LF;1;0,0016924166693570442
1236;-62,19478331384198;-62,193094897172614;43888;LF;1;0,0016884166693671432
1237;-62,17713131388655;-62,17543889721719;43888;LF;1;0,0016924166693570442
1238;-62,159479313931115;-62,15778689726176;43889;LF;1;0,0016924166693570442
1239;-62,14182331397569;-62,140134897306325;43889;LF;1;0,0016884166693671432
1240;-62,12417131402026;-62,1224788973509;43889;LF;1;0,0016924166693570442
1241;-62,106515314064836;-62,10482689739547;43889;LF;1;0,0016884166693671432
1242;-62,0888633141094;-62,087170897440046;43889;LF;1;0,0016924166693570442
1243;-62,07120731415398;-62,06951889748461;43889;LF;1;0,0016884166693671432
1244;-62,05355531419855;-62,05186289752919;43889;LF;1;0,0016924166693570442
1245;-62,035899314243125;-62,03421089757376;43889;LF;1;0,0016884166693671432
1246;-62,01824731428769;-62,016554897618335;43889;LF;1;0,0016924166693570442
1247;-62,00059131433227;-61,9989028976629;43888;LF;1;0,0016884166693671432
1248;-61,982939314376836;-61,98124689770748;43888;LF;1;0,0016924166693570442
1249;-61,96528331442141;-61,963594897752046;43888;LF;1;0,0016884166693671432
1250;-61,94763131446598;-61,94593889779662;43888;LF;1;0,0016924166693570442
1251;-61,92997531451056;-61,92828689784119;43889;LF;1;0,0016884166693671432
1252;-61,912323314555124;-61,91063089788577;43889;LF;1;0,0016924166693570442
1253;-61,8946673145997;-61,892978897930334;43889;LF;1;0,0016884166693671432
1254;-61,87701531464427;-61,87532289797491;43889;LF;1;0,0016924166693570442
1255;-61,859359314688845;-61,85767089801948;43889;LF;1;0,0016884166693671432
1256;-61,84170731473341;-61,840014898064055;43889;LF;1;0,0016924166693570442
1257;-61,82405131477799;-61,82236289810862;43888;LF;1;0,0016884166693671432
1258;-61,806399314822556;-61,8047068981532;43888;LF;1;0,0016924166693570442
1259;-61,78874731486712;-61,787054898197766;43888;LF;1;0,0016924166693570442
1260;-61,7710913149117;-61,76940289824233;43888;LF;1;0,0016884166693671432
1261;-61,75343931495627;-61,75174689828691;43889;LF;1;0,0016924166693570442
1262;-61,735783315000845;-61,73409489833148;43889;LF;1;0,0016884166693671432
1263;-61,71813131504541;-61,716438898376055;43889;LF;1;0,0016924166693570442
1264;-61,70047531508999;-61,69878689842062;43888;LF;1;0,0016884166693671432
1265;-61,682823315134556;-61,6811308984652;43888;LF;1;0,0016924166693570442
1266;-61,66516731517913;-61,663478898509766;43888;LF;1;0,0016884166693671432
1267;-61,6475153152237;-61,64582289855434;43889;LF;1;0,0016924166693570442
1268;-61,62985931526828;-61,62817089859891;43888;LF;1;0,0016884166693671432
1269;-61,612207315312844;-61,61051489864349;43888;LF;1;0,0016924166693570442
1270;-61,59455131535742;-61,592862898688054;43889;LF;1;0,0016884166693671432
1271;-61,57689931540199;-61,57520689873263;43888;LF;1;0,0016924166693570442
1272;-61,559243315446565;-61,5575548987772;43888;LF;1;0,0016884166693671432
1273;-61,54159131549113;-61,539898898821775;43888;LF;1;0,0016924166693570442
1274;-61,52393531553571;-61,52224689886634;43888;LF;1;0,0016884166693671432
1275;-61,506283315580276;-61,50459089891092;43888;LF;1;0,0016924166693570442
1276;-61,48862731562485;-61,486938898955486;43889;LF;1;0,0016884166693671432
1277;-61,47097531566942;-61,46928289900006;43888;LF;1;0,0016924166693570442
1278;-61,453319315714;-61,45163089904463;43888;LF;1;0,0016884166693671432
1279;-61,435667315758565;-61,43397489908921;43888;LF;1;0,0016924166693570442
1280;-61,41801531580313;-61,416322899133775;43888;LF;1;0,0016924166693570442
1281;-61,40035931584771;-61,39867089917834;43889;LF;1;0,0016884166693671432
1282;-61,382707315892276;-61,38101489922292;43889;LF;1;0,0016924166693570442
1283;-61,36505131593685;-61,363362899267486;43888;LF;1;0,0016884166693671432
1284;-61,34739931598142;-61,34570689931206;43888;LF;1;0,0016924166693570442
1285;-61,329743316026;-61,32805489935663;43888;LF;1;0,0016884166693671432
1286;-61,312091316070564;-61,31039889940121;43888;LF;1;0,0016924166693570442
1287;-61,29443531611514;-61,292746899445774;43888;LF;1;0,0016884166693671432
1288;-61,27678331615971;-61,27509089949035;43888;LF;1;0,0016924166693570442
1289;-61,259127316204285;-61,25743889953492;43888;LF;1;0,0016884166693671432
1290;-61,24147531624885;-61,239782899579495;43889;LF;1;0,0016924166693570442
1291;-61,22381931629343;-61,22213089962406;43889;LF;1;0,0016884166693671432
1292;-61,206167316338;-61,20447489966864;43889;LF;1;0,0016924166693570442
1293;-61,188511316382574;-61,186822899713206;43889;LF;1;0,0016884166693671432
1294;-61,17085931642714;-61,16916689975778;43889;LF;1;0,0016924166693570442
1295;-61,15320331647172;-61,15151489980235;43888;LF;1;0,0016884166693671432
1296;-61,135551316516285;-61,13385889984693;43888;LF;1;0,0016924166693570442
1297;-61,11789531656086;-61,116206899891495;43888;LF;1;0,0016884166693671432
1298;-61,10024331660543;-61,09855089993607;43888;LF;1;0,0016924166693570442
1299;-61,082587316650006;-61,08089889998064;43889;LF;1;0,0016884166693671432
1300;-61,06493531669457;-61,063242900025216;43889;LF;1;0,0016924166693570442
1301;-61,04728331673914;-61,04559090006978;43889;LF;1;0,0016924166693570442
1302;-61,02962731678372;-61,02793890011435;43889;LF;1;0,0016884166693671432
1303;-61,011975316828284;-61,01028290015893;43889;LF;1;0,0016924166693570442
1304;-60,99431931687286;-60,992630900203494;43889;LF;1;0,0016884166693671432
1305;-60,97666731691743;-60,97497490024807;43888;LF;1;0,0016924166693570442
1306;-60,959011316962005;-60,95732290029264;43888;LF;1;0,0016884166693671432
1307;-60,94135931700657;-60,939666900337215;43888;LF;1;0,0016924166693570442
1308;-60,92370331705115;-60,92201490038178;43888;LF;1;0,0016884166693671432
1309;-60,90605131709572;-60,90435890042636;43888;LF;1;0,0016924166693570442
1310;-60,888395317140294;-60,88670690047093;43888;LF;1;0,0016884166693671432
1311;-60,87074331718486;-60,869050900515504;43888;LF;1;0,0016924166693570442
1312;-60,85308731722944;-60,85139890056007;43888;LF;1;0,0016884166693671432
1313;-60,835435317274005;-60,83374290060465;43888;LF;1;0,0016924166693570442
1314;-60,81777931731858;-60,816090900649215;43888;LF;1;0,0016884166693671432
1315;-60,80012731736315;-60,79843490069379;43888;LF;1;0,0016924166693570442
1316;-60,782471317407726;-60,78078290073836;43888;LF;1;0,0016884166693671432
1317;-60,76481931745229;-60,763126900782936;43888;LF;1;0,0016924166693570442
1318;-60,74716331749687;-60,7454749008275;43888;LF;1;0,0016884166693671432
1319;-60,72951131754144;-60,72781890087208;43888;LF;1;0,0016924166693570442
1320;-60,711855317586014;-60,71016690091665;43888;LF;1;0,0016884166693671432
1321;-60,69420331763058;-60,692510900961224;43888;LF;1;0,0016924166693570442
1322;-60,67655131767515;-60,67485890100579;43888;LF;1;0,0016924166693570442
1323;-60,658895317719725;-60,65720690105036;43888;LF;1;0,0016884166693671432
1324;-60,64124331776429;-60,639550901094935;43889;LF;1;0,0016924166693570442
1325;-60,62358731780887;-60,6218989011395;43888;LF;1;0,0016884166693671432
1326;-60,60593531785344;-60,60424290118408;43888;LF;1;0,0016924166693570442
1327;-60,588279317898014;-60,58659090122865;43888;LF;1;0,0016884166693671432
1328;-60,57062731794258;-60,568934901273224;43888;LF;1;0,0016924166693570442
1329;-60,55297131798716;-60,55128290131779;43888;LF;1;0,0016884166693671432
1330;-60,535319318031725;-60,53362690136237;43888;LF;1;0,0016924166693570442
1331;-60,5176633180763;-60,515974901406935;43888;LF;1;0,0016884166693671432
1332;-60,50001131812087;-60,49831890145151;43888;LF;1;0,0016924166693570442
1333;-60,482355318165446;-60,48066690149608;43888;LF;1;0,0016884166693671432
1334;-60,46470331821001;-60,463010901540656;43888;LF;1;0,0016924166693570442
1335;-60,44704731825459;-60,44535890158522;43888;LF;1;0,0016884166693671432
1336;-60,42939531829916;-60,4277029016298;43888;LF;1;0,0016924166693570442
1337;-60,411739318343734;-60,41005090167437;43888;LF;1;0,0016884166693671432
1338;-60,3940873183883;-60,392394901718944;43888;LF;1;0,0016924166693570442
1339;-60,37643131843288;-60,37474290176351;43888;LF;1;0,0016884166693671432
1340;-60,358779318477445;-60,35708690180809;43887;LF;1;0,0016924166693570442
1341;-60,34112331852202;-60,339434901852655;43888;LF;1;0,0016884166693671432
1342;-60,32347131856659;-60,32177890189723;43888;LF;1;0,0016924166693570442
1343;-60,30581931861116;-60,3041269019418;43888;LF;1;0,0016924166693570442
1344;-60,288163318655734;-60,28647490198637;43888;LF;1;0,0016884166693671432
1345;-60,2705113187003;-60,268818902030944;43889;LF;1;0,0016924166693570442
1346;-60,25285531874488;-60,25116690207551;43888;LF;1;0,0016884166693671432
1347;-60,235203318789445;-60,23351090212009;43889;LF;1;0,0016924166693570442
1348;-60,21754731883402;-60,215858902164655;43888;LF;1;0,0016884166693671432
1349;-60,19989531887859;-60,19820290220923;43888;LF;1;0,0016924166693570442
1350;-60,182239318923166;-60,1805509022538;43888;LF;1;0,0016884166693671432
1351;-60,16458731896773;-60,162894902298376;43888;LF;1;0,0016924166693570442
1352;-60,14693131901231;-60,14524290234294;43888;LF;1;0,0016884166693671432
1353;-60,12927931905688;-60,12758690238752;43888;LF;1;0,0016924166693570442
1354;-60,111623319101454;-60,10993490243209;43889;LF;1;0,0016884166693671432
1355;-60,09397131914602;-60,092278902476664;43888;LF;1;0,0016924166693570442
1356;-60,0763153191906;-60,07462690252123;43888;LF;1;0,0016884166693671432
1357;-60,058663319235166;-60,05697090256581;43889;LF;1;0,0016924166693570442
1358;-60,04100731927974;-60,039318902610376;43888;LF;1;0,0016884166693671432
1359;-60,02335531932431;-60,02166290265495;43888;LF;1;0,0016924166693570442
1360;-60,00569931936889;-60,00401090269952;43888;LF;1;0,0016884166693671432
1361;-59,988047319413454;-59,9863549027441;43889;LF;1;0,0016924166693570442
1362;-59,97039131945803;-59,968702902788664;43889;LF;1;0,0016884166693671432
1363;-59,9527393195026;-59,95104690283324;43888;LF;1;0,0016924166693570442
1364;-59,935087319547165;-59,93339490287781;43888;LF;1;0,0016924166693570442
1365;-59,91743131959174;-59,915742902922375;43888;LF;1;0,0016884166693671432
1366;-59,89977931963631;-59,89808690296695;43888;LF;1;0,0016924166693570442
1367;-59,882123319680886;-59,88043490301152;43888;LF;1;0,0016884166693671432
1368;-59,86447131972545;-59,862778903056096;43888;LF;1;0,0016924166693570442
1369;-59,84681531977003;-59,84512690310066;43888;LF;1;0,0016884166693671432
1370;-59,8291633198146;-59,82747090314524;43888;LF;1;0,0016924166693570442
1371;-59,811507319859174;-59,80981890318981;43889;LF;1;0,0016884166693671432
1372;-59,79385531990374;-59,792162903234384;43888;LF;1;0,0016924166693570442
1373;-59,77619931994832;-59,77451090327895;43888;LF;1;0,0016884166693671432
1374;-59,758547319992886;-59,75685490332353;43889;LF;1;0,0016924166693570442
1375;-59,74089132003746;-59,739202903368096;43888;LF;1;0,0016884166693671432
1376;-59,72323932008203;-59,72154690341267;43888;LF;1;0,0016924166693570442
1377;-59,70558332012661;-59,70389490345724;43888;LF;1;0,0016884166693671432
1378;-59,687931320171174;-59,68623890350182;43889;LF;1;0,0016924166693570442
1379;-59,67027532021575;-59,668586903546384;43889;LF;1;0,0016884166693671432
1380;-59,65262332026032;-59,65093090359096;43888;LF;1;0,0016924166693570442
1381;-59,634967320304895;-59,63327890363553;43888;LF;1;0,0016884166693671432
1382;-59,61731532034946;-59,615622903680105;43888;LF;1;0,0016924166693570442
1383;-59,59965932039404;-59,59797090372467;43889;LF;1;0,0016884166693671432
1384;-59,582007320438606;-59,58031490376925;43888;LF;1;0,0016924166693570442
1385;-59,56435532048317;-59,562662903813816;43888;LF;1;0,0016924166693570442
1386;-59,54669932052775;-59,54501090385838;43888;LF;1;0,0016884166693671432
1387;-59,52904732057232;-59,52735490390296;43888;LF;1;0,0016924166693570442
1388;-59,511391320616895;-59,50970290394753;43888;LF;1;0,0016884166693671432
1389;-59,49373932066146;-59,492046903992104;43889;LF;1;0,0016924166693570442
1390;-59,47608332070604;-59,47439490403667;43889;LF;1;0,0016884166693671432
1391;-59,458431320750606;-59,45673890408125;43888;LF;1;0,0016924166693570442
1392;-59,44077532079518;-59,439086904125816;43889;LF;1;0,0016884166693671432
1393;-59,42312332083975;-59,42143090417039;43888;LF;1;0,0016924166693570442
1394;-59,40546732088433;-59,40377890421496;43889;LF;1;0,0016884166693671432
1395;-59,387815320928894;-59,38612290425954;43888;LF;1;0,0016924166693570442
1396;-59,37015932097347;-59,368470904304104;43889;LF;1;0,0016884166693671432
1397;-59,35250732101804;-59,35081490434868;43889;LF;1;0,0016924166693570442
1398;-59,334851321062615;-59,33316290439325;43888;LF;1;0,0016884166693671432
1399;-59,31719932110718;-59,315506904437825;43888;LF;1;0,0016924166693570442
1400;-59,29954332115176;-59,29785490448239;43889;LF;1;0,0016884166693671432
1401;-59,281891321196326;-59,28019890452697;43888;LF;1;0,0016924166693570442
1402;-59,2642353212409;-59,262546904571536;43888;LF;1;0,0016884166693671432
1403;-59,24658332128547;-59,24489090461611;43888;LF;1;0,0016924166693570442
1404;-59,22892732133005;-59,22723890466068;43889;LF;1;0,0016884166693671432
1405;-59,211275321374615;-59,20958290470526;43889;LF;1;0,0016924166693570442
1406;-59,19361932141919;-59,191930904749825;43888;LF;1;0,0016884166693671432
1407;-59,17596732146376;-59,17427890479439;43889;LF;1;0,0016884166693671432
1408;-59,158315321508326;-59,15662290483897;43889;LF;1;0,0016924166693570442
1409;-59,1406593215529;-59,138970904883536;43889;LF;1;0,0016884166693671432
1410;-59,12300732159747;-59,12131490492811;43888;LF;1;0,0016924166693570442
1411;-59,10535132164205;-59,10366290497268;43889;LF;1;0,0016884166693671432
1412;-59,087699321686614;-59,08600690501726;43889;LF;1;0,0016924166693570442
1413;-59,07004332173119;-59,068354905061824;43889;LF;1;0,0016884166693671432
1414;-59,05239132177576;-59,0506989051064;43889;LF;1;0,0016924166693570442
1415;-59,034735321820335;-59,03304690515097;43888;LF;1;0,0016884166693671432
1416;-59,0170833218649;-59,015390905195545;43888;LF;1;0,0016924166693570442
1417;-58,99942732190948;-58,99773890524011;43888;LF;1;0,0016884166693671432
1418;-58,981775321954046;-58,98008290528469;43888;LF;1;0,0016924166693570442
1419;-58,96411932199862;-58,962430905329256;43888;LF;1;0,0016884166693671432
1420;-58,94646732204319;-58,94477490537383;43888;LF;1;0,0016924166693570442
1421;-58,92881132208777;-58,9271229054184;43888;LF;1;0,0016884166693671432
1422;-58,911159322132335;-58,90946690546298;43888;LF;1;0,0016924166693570442
1423;-58,89350332217691;-58,891814905507545;43888;LF;1;0,0016884166693671432
1424;-58,87585132222148;-58,87415890555212;43888;LF;1;0,0016924166693570442
1425;-58,858195322266056;-58,85650690559669;43888;LF;1;0,0016884166693671432
1426;-58,84054332231062;-58,838850905641266;43888;LF;1;0,0016924166693570442
1427;-58,8228873223552;-58,82119890568583;43888;LF;1;0,0016884166693671432
1428;-58,80523532239977;-58,8035469057304;43888;LF;1;0,0016884166693671432
1429;-58,787583322444334;-58,78589090577498;43888;LF;1;0,0016924166693570442
1430;-58,76992732248891;-58,768238905819544;43888;LF;1;0,0016884166693671432
1431;-58,75227532253348;-58,75058290586412;43888;LF;1;0,0016924166693570442
1432;-58,734619322578055;-58,73293090590869;43888;LF;1;0,0016884166693671432
1433;-58,71696732262262;-58,715274905953265;43888;LF;1;0,0016924166693570442
1434;-58,6993113226672;-58,69762290599783;43888;LF;1;0,0016884166693671432
1435;-58,681659322711766;-58,67996690604241;43888;LF;1;0,0016924166693570442
1436;-58,66400332275634;-58,662314906086976;43888;LF;1;0,0016884166693671432
1437;-58,64635132280091;-58,64465890613155;43888;LF;1;0,0016924166693570442
1438;-58,62869532284549;-58,62700690617612;43889;LF;1;0,0016884166693671432
1439;-58,611043322890055;-58,6093509062207;43889;LF;1;0,0016924166693570442
1440;-58,59338732293463;-58,591698906265265;43889;LF;1;0,0016884166693671432
1441;-58,5757353229792;-58,57404290630984;43888;LF;1;0,0016924166693570442
1442;-58,558079323023776;-58,55639090635441;43888;LF;1;0,0016884166693671432
1443;-58,54042732306834;-58,538734906398986;43888;LF;1;0,0016924166693570442
1444;-58,52277132311292;-58,52108290644355;43888;LF;1;0,0016884166693671432
1445;-58,50511932315749;-58,50342690648813;43888;LF;1;0,0016924166693570442
1446;-58,487463323202064;-58,4857749065327;43888;LF;1;0,0016884166693671432
1447;-58,46981132324663;-58,468118906577274;43888;LF;1;0,0016924166693570442
1448;-58,45215532329121;-58,45046690662184;43889;LF;1;0,0016884166693671432
1449;-58,434503323335775;-58,43281490666641;43889;LF;1;0,0016884166693671432
1450;-58,41685132338034;-58,415158906710985;43888;LF;1;0,0016924166693570442
1451;-58,39919532342492;-58,39750690675555;43888;LF;1;0,0016884166693671432
1452;-58,38154332346949;-58,37985090680013;43888;LF;1;0,0016924166693570442
1453;-58,363887323514064;-58,3621989068447;43888;LF;1;0,0016884166693671432
1454;-58,34623532355863;-58,344542906889274;43888;LF;1;0,0016924166693570442
1455;-58,32857932360321;-58,32689090693384;43889;LF;1;0,0016884166693671432
1456;-58,310927323647775;-58,30923490697842;43889;LF;1;0,0016924166693570442
1457;-58,29327132369235;-58,291582907022985;43889;LF;1;0,0016884166693671432
1458;-58,27561932373692;-58,27392690706756;43889;LF;1;0,0016924166693570442
1459;-58,257963323781496;-58,25627490711213;43889;LF;1;0,0016884166693671432
1460;-58,24031132382606;-58,238618907156706;43889;LF;1;0,0016924166693570442
1461;-58,22265532387064;-58,22096690720127;43888;LF;1;0,0016884166693671432
1462;-58,20500332391521;-58,20331090724585;43889;LF;1;0,0016924166693570442
1463;-58,187347323959784;-58,18565890729042;43889;LF;1;0,0016884166693671432
