Packet;Start Time;End Time;Data;End Delimiter;Valid;Packet Time
121;-17,147506824423886;-17,145530407755246;-00001;LF;1;0,001976416668640013
122;-17,11542282450489;-17,113732407835528;00001;LF;1;0,0016904166693620937
123;-17,08367782458504;-17,0817014079164;-00001;LF;1;0,001976416668640013
124;-17,051593824666043;-17,04990340799668;00001;LF;1;0,0016904166693620937
125;-17,019847824746194;-17,017871408077553;-00001;LF;1;0,001976416668640013
126;-16,987763824827198;-16,986073408157836;00001;LF;1;0,0016904166693620937
127;-16,95601782490735;-16,95404140823871;-00001;LF;1;0,001976416668640013
128;-16,92393482498835;-16,92224440831899;00001;LF;1;0,0016904166693620937
129;-16,8921888250685;-16,89021240839986;-00001;LF;1;0,001976416668640013
130;-16,860104825149506;-16,858414408480144;00001;LF;1;0,0016904166693620937
131;-16,828358825229657;-16,826382408561017;-00001;LF;1;0,001976416668640013
132;-16,79627482531066;-16,794585408641296;00001;LF;1;0,0016894166693646184
133;-16,76452982539081;-16,76255340872217;-00001;LF;1;0,001976416668640013
134;-16,732445825471814;-16,73075540880245;00001;LF;1;0,0016904166693620937
135;-16,700699825551965;-16,698723408883325;-00001;LF;1;0,001976416668640013
136;-16,66861582563297;-16,666925408963607;00001;LF;1;0,0016904166693620937
137;-16,636870825713117;-16,634894409044477;-00001;LF;1;0,001976416668640013
138;-16,604786825794122;-16,60309640912476;00001;LF;1;0,0016904166693620937
139;-16,573040825874273;-16,571064409205633;-00001;LF;1;0,001976416668640013
140;-16,540956825955277;-16,539266409285915;00001;LF;1;0,0016904166693620937
141;-16,509210826035428;-16,507234409366788;-00001;LF;1;0,001976416668640013
142;-16,47712782611643;-16,475437409447068;00001;LF;1;0,0016904166693620937
143;-16,44538182619658;-16,44340540952794;-00001;LF;1;0,001976416668640013
144;-16,413297826277585;-16,411607409608223;00001;LF;1;0,0016904166693620937
145;-16,381551826357736;-16,379575409689096;-00001;LF;1;0,001976416668640013
146;-16,349468826438738;-16,347778409769376;00001;LF;1;0,0016904166693620937
147;-16,31772282651889;-16,31574640985025;-00001;LF;1;0,001976416668640013
148;-16,285638826599893;-16,28394840993053;00001;LF;1;0,0016904166693620937
149;-16,253892826680044;-16,251916410011404;-00001;LF;1;0,001976416668640013
150;-16,22180882676105;-16,220118410091686;00001;LF;1;0,0016904166693620937
151;-16,190063826841197;-16,188087410172557;-00001;LF;1;0,001976416668640013
152;-16,1579798269222;-16,15628941025284;00001;LF;1;0,0016904166693620937
153;-16,126233827002352;-16,124257410333712;-00001;LF;1;0,001976416668640013
154;-16,094149827083356;-16,092459410413994;00001;LF;1;0,0016904166693620937
155;-16,062404827163505;-16,060428410494865;-00001;LF;1;0,001976416668640013
156;-16,03032082724451;-16,028630410575147;00000;LF;1;0,0016904166693620937
157;-15,99857482732466;-15,99659841065602;-00001;LF;1;0,001976416668640013
158;-15,966490827405664;-15,964800410736302;00001;LF;1;0,0016904166693620937
159;-15,934744827485815;-15,932768410817175;-00001;LF;1;0,001976416668640013
160;-15,902661827566817;-15,900971410897455;00001;LF;1;0,0016904166693620937
161;-15,870915827646968;-15,868939410978328;-00001;LF;1;0,001976416668640013
162;-15,838831827727972;-15,83714141105861;00001;LF;1;0,0016904166693620937
163;-15,807085827808123;-15,805109411139483;-00001;LF;1;0,001976416668640013
164;-15,775002827889125;-15,773312411219763;00001;LF;1;0,0016904166693620937
165;-15,743256827969276;-15,741280411300636;-00001;LF;1;0,001976416668640013
166;-15,71117282805028;-15,709482411380918;00000;LF;1;0,0016904166693620937
167;-15,679426828130431;-15,677450411461791;-00001;LF;1;0,001976416668640013
168;-15,647342828211436;-15,645652411542073;00000;LF;1;0,0016904166693620937
169;-15,615545828291715;-15,613855411622353;00000;LF;1;0,0016904166693620937
170;-15,583799828371866;-15,581823411703226;-00001;LF;1;0,001976416668640013
171;-15,55171582845287;-15,550025411783508;00000;LF;1;0,0016904166693620937
172;-15,519969828533021;-15,517993411864381;-00001;LF;1;0,001976416668640013
173;-15,487886828614023;-15,486196411944661;00001;LF;1;0,0016904166693620937
174;-15,456140828694174;-15,454164412025534;-00001;LF;1;0,001976416668640013
175;-15,424056828775178;-15,422366412105816;00001;LF;1;0,0016904166693620937
176;-15,39231082885533;-15,39033441218669;-00001;LF;1;0,001976416668640013
177;-15,360226828936334;-15,358536412266972;00001;LF;1;0,0016904166693620937
178;-15,328481829016482;-15,326505412347842;-00001;LF;1;0,001976416668640013
179;-15,296397829097486;-15,294707412428124;00001;LF;1;0,0016904166693620937
180;-15,264651829177637;-15,262675412508997;-00001;LF;1;0,001976416668640013
181;-15,232567829258642;-15,23087741258928;00000;LF;1;0,0016904166693620937
182;-15,20082282933879;-15,19884641267015;-00001;LF;1;0,001976416668640013
183;-15,168738829419794;-15,167048412750432;00000;LF;1;0,0016904166693620937
184;-15,136940829500077;-15,135250412830715;00000;LF;1;0,0016904166693620937
185;-15,105194829580228;-15,103218412911588;-00001;LF;1;0,001976416668640013
186;-15,073110829661232;-15,07142041299187;00000;LF;1;0,0016904166693620937
187;-15,04136582974138;-15,03938941307274;-00001;LF;1;0,001976416668640013
188;-15,009281829822385;-15,007591413153023;00001;LF;1;0,0016904166693620937
189;-14,977535829902536;-14,975559413233896;-00001;LF;1;0,001976416668640013
190;-14,94545182998354;-14,943761413314178;00001;LF;1;0,0016904166693620937
191;-14,91370583006369;-14,91172941339505;-00001;LF;1;0,001976416668640013
192;-14,881622830144693;-14,87993241347533;00001;LF;1;0,0016904166693620937
193;-14,849876830224844;-14,847900413556204;-00001;LF;1;0,001976416668640013
194;-14,817792830305848;-14,816102413636486;00001;LF;1;0,0016904166693620937
195;-14,786046830385999;-14,784070413717359;-00001;LF;1;0,001976416668640013
196;-14,753963830467;-14,752273413797639;00001;LF;1;0,0016904166693620937
197;-14,722217830547152;-14,720241413878512;-00001;LF;1;0,001976416668640013
198;-14,690133830628156;-14,688443413958794;00001;LF;1;0,0016904166693620937
199;-14,658387830708307;-14,656411414039667;-00001;LF;1;0,001976416668640013
200;-14,626303830789311;-14,624613414119949;00001;LF;1;0,0016904166693620937
201;-14,59455883086946;-14,59258241420082;-00001;LF;1;0,001976416668640013
202;-14,562474830950464;-14,560784414281102;00001;LF;1;0,0016904166693620937
203;-14,530728831030615;-14,528752414361975;-00001;LF;1;0,001976416668640013
204;-14,49864483111162;-14,496954414442257;00001;LF;1;0,0016904166693620937
205;-14,466899831191768;-14,464923414523128;-00001;LF;1;0,001976416668640013
206;-14,434815831272772;-14,43312541460341;00001;LF;1;0,0016904166693620937
207;-14,403069831352923;-14,401093414684283;-00001;LF;1;0,001976416668640013
208;-14,370985831433927;-14,369295414764565;00001;LF;1;0,0016904166693620937
209;-14,339239831514078;-14,337263414845438;-00001;LF;1;0,001976416668640013
210;-14,30715683159508;-14,305466414925718;00001;LF;1;0,0016904166693620937
211;-14,27541083167523;-14,27343441500659;-00001;LF;1;0,001976416668640013
212;-14,243326831756235;-14,241636415086873;00000;LF;1;0,0016904166693620937
213;-14,211580831836386;-14,209604415167746;-00001;LF;1;0,001976416668640013
214;-14,179497831917388;-14,177807415248026;00001;LF;1;0,0016904166693620937
215;-14,147751831997539;-14,145775415328899;-00001;LF;1;0,001976416668640013
216;-14,115667832078543;-14,113977415409181;00001;LF;1;0,0016904166693620937
217;-14,083921832158694;-14,081945415490054;-00001;LF;1;0,001976416668640013
218;-14,051837832239698;-14,050147415570336;00000;LF;1;0,0016904166693620937
219;-14,020040832319978;-14,018350415650616;00000;LF;1;0,0016904166693620937
220;-13,988294832400129;-13,986318415731489;-00001;LF;1;0,001976416668640013
221;-13,956210832481133;-13,954520415811771;00001;LF;1;0,0016904166693620937
222;-13,924464832561284;-13,922488415892644;-00001;LF;1;0,001976416668640013
223;-13,892381832642286;-13,890691415972924;00001;LF;1;0,0016904166693620937
224;-13,860635832722437;-13,858659416053797;-00001;LF;1;0,001976416668640013
225;-13,828551832803441;-13,82686141613408;00001;LF;1;0,0016904166693620937
226;-13,796805832883592;-13,794829416214952;-00001;LF;1;0,001976416668640013
227;-13,764721832964597;-13,763031416295235;00001;LF;1;0,0016904166693620937
228;-13,732976833044745;-13,731000416376105;-00001;LF;1;0,001976416668640013
229;-13,70089283312575;-13,699202416456387;00001;LF;1;0,0016904166693620937
230;-13,6691468332059;-13,66717041653726;-00001;LF;1;0,001976416668640013
231;-13,637062833286905;-13,635372416617543;00000;LF;1;0,0016904166693620937
232;-13,605317833367053;-13,603341416698413;-00001;LF;1;0,001976416668640013
233;-13,573233833448057;-13,571543416778695;00001;LF;1;0,0016904166693620937
234;-13,541487833528208;-13,539511416859568;-00001;LF;1;0,001976416668640013
235;-13,509403833609213;-13,50771341693985;00001;LF;1;0,0016904166693620937
236;-13,477657833689364;-13,475681417020724;-00001;LF;1;0,001976416668640013
237;-13,445574833770365;-13,443884417101003;00001;LF;1;0,0016904166693620937
238;-13,413828833850516;-13,411852417181876;-00001;LF;1;0,001976416668640013
239;-13,38174483393152;-13,380054417262158;00000;LF;1;0,0016904166693620937
240;-13,349998834011672;-13,348022417343032;-00001;LF;1;0,001976416668640013
241;-13,317914834092676;-13,316225417423311;00001;LF;1;0,0016894166693646184
242;-13,286169834172824;-13,284193417504184;-00001;LF;1;0,001976416668640013
243;-13,254085834253829;-13,252395417584466;00001;LF;1;0,0016904166693620937
244;-13,22233983433398;-13,22036341766534;-00001;LF;1;0,001976416668640013
245;-13,190255834414984;-13,188565417745622;00001;LF;1;0,0016904166693620937
246;-13,158510834495132;-13,156534417826492;-00001;LF;1;0,001976416668640013
247;-13,126426834576137;-13,124736417906774;00001;LF;1;0,0016904166693620937
248;-13,094680834656288;-13,092704417987648;-00001;LF;1;0,001976416668640013
249;-13,062596834737292;-13,06090641806793;00001;LF;1;0,0016904166693620937
250;-13,030850834817443;-13,028874418148803;-00001;LF;1;0,001976416668640013
251;-12,998767834898445;-12,997077418229082;00001;LF;1;0,0016904166693620937
252;-12,967021834978596;-12,965045418309955;-00001;LF;1;0,001976416668640013
253;-12,9349378350596;-12,933247418390238;00001;LF;1;0,0016904166693620937
254;-12,90319183513975;-12,90121541847111;-00001;LF;1;0,001976416668640013
255;-12,871108835220753;-12,86941841855139;00001;LF;1;0,0016904166693620937
256;-12,839362835300903;-12,837386418632263;-00001;LF;1;0,001976416668640013
257;-12,807278835381908;-12,805588418712546;00001;LF;1;0,0016904166693620937
258;-12,775532835462059;-12,773556418793419;-00001;LF;1;0,001976416668640013
259;-12,743448835543063;-12,741758418873701;00000;LF;1;0,0016904166693620937
260;-12,711651835623343;-12,70996141895398;00000;LF;1;0,0016904166693620937
261;-12,679905835703494;-12,677929419034854;-00001;LF;1;0,001976416668640013
262;-12,647821835784498;-12,646131419115136;00000;LF;1;0,0016904166693620937
263;-12,616075835864649;-12,614099419196009;-00001;LF;1;0,001976416668640013
264;-12,58399283594565;-12,582302419276289;00000;LF;1;0,0016904166693620937
265;-12,552246836025802;-12,550270419357162;-00001;LF;1;0,001976416668640013
266;-12,520162836106806;-12,518472419437444;00001;LF;1;0,0016904166693620937
267;-12,488416836186957;-12,486440419518317;-00001;LF;1;0,001976416668640013
268;-12,456332836267961;-12,4546424195986;00001;LF;1;0,0016904166693620937
269;-12,42458783634811;-12,42261141967947;-00001;LF;1;0,001976416668640013
270;-12,392503836429114;-12,390813419759752;00001;LF;1;0,0016904166693620937
271;-12,360757836509265;-12,358781419840625;-00001;LF;1;0,001976416668640013
272;-12,32867383659027;-12,326983419920907;00000;LF;1;0,0016904166693620937
273;-12,296876836670549;-12,295186420001187;00000;LF;1;0,0016904166693620937
274;-12,2651308367507;-12,26315442008206;-00001;LF;1;0,001976416668640013
275;-12,233046836831704;-12,231356420162342;00001;LF;1;0,0016904166693620937
276;-12,201300836911855;-12,199324420243215;-00001;LF;1;0,001976416668640013
277;-12,16921683699286;-12,167526420323497;00001;LF;1;0,0016904166693620937
278;-12,137471837073008;-12,135495420404368;-00001;LF;1;0,001976416668640013
279;-12,105387837154012;-12,10369742048465;00001;LF;1;0,0016904166693620937
280;-12,073641837234163;-12,071665420565523;-00001;LF;1;0,001976416668640013
281;-12,041557837315167;-12,039867420645805;00001;LF;1;0,0016904166693620937
282;-12,009812837395316;-12,007836420726676;-00001;LF;1;0,001976416668640013
283;-11,97772883747632;-11,976038420806958;00001;LF;1;0,0016904166693620937
284;-11,945982837556471;-11,944006420887831;-00001;LF;1;0,001976416668640013
285;-11,913898837637475;-11,912208420968113;00001;LF;1;0,0016904166693620937
286;-11,882152837717626;-11,880176421048986;-00001;LF;1;0,001976416668640013
287;-11,850069837798628;-11,848379421129266;00001;LF;1;0,0016904166693620937
288;-11,81832383787878;-11,81634742121014;-00001;LF;1;0,001976416668640013
289;-11,786239837959783;-11,784549421290421;00001;LF;1;0,0016904166693620937
290;-11,754493838039934;-11,752517421371294;-00001;LF;1;0,001976416668640013
291;-11,722410838120936;-11,720720421451574;00001;LF;1;0,0016904166693620937
292;-11,690664838201087;-11,688688421532447;-00001;LF;1;0,001976416668640013
293;-11,658580838282091;-11,65689042161273;00001;LF;1;0,0016904166693620937
294;-11,626834838362242;-11,624858421693602;-00001;LF;1;0,001976416668640013
295;-11,594750838443247;-11,593060421773885;00001;LF;1;0,0016904166693620937
296;-11,563005838523395;-11,561029421854755;-00001;LF;1;0,001976416668640013
297;-11,5309218386044;-11,529231421935037;00001;LF;1;0,0016904166693620937
298;-11,49917583868455;-11,49719942201591;-00001;LF;1;0,001976416668640013
299;-11,467091838765555;-11,465401422096193;00001;LF;1;0,0016904166693620937
300;-11,435345838845706;-11,433370422177063;-00001;LF;1;0,001975416668642538
301;-11,403262838926707;-11,401572422257345;00000;LF;1;0,0016904166693620937
302;-11,371516839006858;-11,369540422338218;-00001;LF;1;0,001976416668640013
303;-11,339432839087863;-11,3377424224185;00001;LF;1;0,0016904166693620937
304;-11,307686839168014;-11,305710422499374;-00001;LF;1;0,001976416668640013
305;-11,275603839249015;-11,273913422579653;00001;LF;1;0,0016904166693620937
306;-11,243857839329166;-11,241881422660526;-00001;LF;1;0,001976416668640013
307;-11,21177383941017;-11,210083422740809;00000;LF;1;0,0016904166693620937
308;-11,180027839490322;-11,178051422821682;-00001;LF;1;0,001976416668640013
309;-11,147943839571326;-11,146253422901964;00000;LF;1;0,0016904166693620937
310;-11,116146839651606;-11,114456422982244;00001;LF;1;0,0016904166693620937
311;-11,084400839731757;-11,082424423063117;-00001;LF;1;0,001976416668640013
312;-11,052316839812761;-11,050626423143399;00000;LF;1;0,0016904166693620937
313;-11,020570839892912;-11,018594423224272;-00001;LF;1;0,001976416668640013
314;-10,988487839973914;-10,986797423304552;00001;LF;1;0,0016904166693620937
315;-10,956741840054065;-10,954765423385425;-00001;LF;1;0,001976416668640013
316;-10,924657840135069;-10,922967423465707;00001;LF;1;0,0016904166693620937
317;-10,89291184021522;-10,89093542354658;-00001;LF;1;0,001976416668640013
318;-10,860827840296224;-10,859137423626862;00001;LF;1;0,0016904166693620937
319;-10,829082840376373;-10,827106423707733;-00001;LF;1;0,001976416668640013
320;-10,796998840457377;-10,795308423788015;00001;LF;1;0,0016904166693620937
321;-10,765252840537528;-10,763276423868888;-00001;LF;1;0,001976416668640013
322;-10,733168840618532;-10,73147842394917;00000;LF;1;0,0016904166693620937
323;-10,70142384069868;-10,69944742403004;-00001;LF;1;0,001976416668640013
324;-10,669339840779685;-10,667649424110323;00001;LF;1;0,0016904166693620937
325;-10,637593840859836;-10,635617424191196;-00001;LF;1;0,001976416668640013
326;-10,60550984094084;-10,603819424271478;00000;LF;1;0,0016904166693620937
327;-10,573763841020991;-10,571787424352351;-00001;LF;1;0,001976416668640013
328;-10,541680841101993;-10,53999042443263;00000;LF;1;0,0016904166693620937
329;-10,509882841182275;-10,508192424512913;00000;LF;1;0,0016904166693620937
330;-10,478136841262426;-10,476160424593786;-00001;LF;1;0,001976416668640013
331;-10,44605284134343;-10,444362424674068;00001;LF;1;0,0016904166693620937
332;-10,414307841423579;-10,412331424754939;-00001;LF;1;0,001976416668640013
333;-10,382223841504583;-10,380533424835221;00000;LF;1;0,0016904166693620937
334;-10,350477841584734;-10,348501424916094;-00001;LF;1;0,001976416668640013
335;-10,318393841665738;-10,316703424996376;00001;LF;1;0,0016904166693620937
336;-10,28664784174589;-10,28467142507725;-00001;LF;1;0,001976416668640013
337;-10,254564841826891;-10,252874425157529;00001;LF;1;0,0016904166693620937
338;-10,222818841907042;-10,220842425238402;-00001;LF;1;0,001976416668640013
339;-10,190734841988046;-10,189044425318684;00000;LF;1;0,0016904166693620937
340;-10,158988842068197;-10,157012425399557;-00001;LF;1;0,001976416668640013
341;-10,126905842149199;-10,125215425479837;00000;LF;1;0,0016904166693620937
342;-10,095107842229481;-10,09341742556012;00000;LF;1;0,0016904166693620937
343;-10,063361842309632;-10,061385425640992;-00001;LF;1;0,001976416668640013
344;-10,031277842390637;-10,029587425721274;00000;LF;1;0,0016904166693620937
345;-9,999531842470788;-9,997555425802148;-00001;LF;1;0,001976416668640013
346;-9,96744884255179;-9,965758425882427;00000;LF;1;0,0016904166693620937
347;-9,93570284263194;-9,9337264259633;-00001;LF;1;0,001976416668640013
348;-9,903618842712945;-9,901928426043582;00000;LF;1;0,0016904166693620937
349;-9,871820842793227;-9,870130426123865;00000;LF;1;0,0016904166693620937
350;-9,840075842873375;-9,838099426204735;-00001;LF;1;0,001976416668640013
351;-9,80799184295438;-9,806301426285017;00001;LF;1;0,0016904166693620937
352;-9,77624584303453;-9,77426942636589;-00001;LF;1;0,001976416668640013
353;-9,744161843115535;-9,742471426446173;00001;LF;1;0,0016904166693620937
354;-9,712415843195686;-9,710439426527046;-00001;LF;1;0,001976416668640013
355;-9,680332843276688;-9,678642426607325;00001;LF;1;0,0016904166693620937
356;-9,648586843356838;-9,646610426688198;-00001;LF;1;0,001976416668640013
357;-9,616502843437843;-9,61481242676848;00000;LF;1;0,0016904166693620937
358;-9,584756843517994;-9,582780426849354;-00001;LF;1;0,001976416668640013
359;-9,552672843598998;-9,550982426929636;00000;LF;1;0,0016904166693620937
360;-9,520927843679146;-9,518951427010506;-00001;LF;1;0,001976416668640013
361;-9,48884384376015;-9,487153427090789;00001;LF;1;0,0016904166693620937
362;-9,457097843840302;-9,455121427171662;-00001;LF;1;0,001976416668640013
363;-9,425013843921306;-9,423323427251944;00001;LF;1;0,0016904166693620937
364;-9,393268844001454;-9,391292427332814;-00001;LF;1;0,001976416668640013
365;-9,361184844082459;-9,359494427413097;00000;LF;1;0,0016904166693620937
366;-9,329386844162741;-9,327696427493379;00001;LF;1;0,0016904166693620937
